Game_Id,Name,Team,Date,Rating,Position
178,R. Guerreiro,FC Bayern,2021-09-11,,S2
178,D. Man,FC Bayern,2021-09-11,,S3
178,Gabriel Jesus,FC Bayern,2021-09-11,,S4
178,N. Kanté,FC Bayern,2021-09-11,6.5,S5
178,A. Romagnoli,FC Bayern,2021-09-11,,S6
178,C. Tolisso,FC Bayern,2021-09-11,6.4,S7
178,K. Dolberg,FC Bayern,2021-09-11,,S8
178,J. Brandt,FC Bayern,2021-09-11,,S9
178,J. Martínez,FC Bayern,2021-09-11,6.5,S10
178,Thiago,FC Bayern,2021-09-11,,S11
178,M. Dembélé,FC Bayern,2021-09-11,,S12
272,M. Neuer,FC Bayern,2024-02-24,5.9,GK
272,Y. Valery,FC Bayern,2024-02-24,6.7,DR
272,M. Hummels,FC Bayern,2024-02-24,6.9,DCR
272,S. Piccinini,FC Bayern,2024-02-24,6.5,DCL
272,D. Alaba,FC Bayern,2024-02-24,6.9,DL
272,K. Rüegg,FC Bayern,2024-02-24,6.9,MCR
272,C. Tolisso,FC Bayern,2024-02-24,7.1,MCL
272,Gabriel Jesus,FC Bayern,2024-02-24,6.5,AMR
272,P. Morilla,FC Bayern,2024-02-24,6.7,AMC
272,L. Bailey,FC Bayern,2024-02-24,6.7,AML
272,L. N'Diaye,FC Bayern,2024-02-24,6.8,STC
272,D. Raya,FC Bayern,2024-02-24,,S1
272,J. Kimmich,FC Bayern,2024-02-24,,S2
272,Casemiro,FC Bayern,2024-02-24,,S3
272,R. Lewandowski,FC Bayern,2024-02-24,,S4
272,V. Kovalenko,FC Bayern,2024-02-24,,S5
272,J. Panzo,FC Bayern,2024-02-24,,S6
272,D. van de Beek,FC Bayern,2024-02-24,,S7
272,T. Müller,FC Bayern,2024-02-24,,S8
272,M. Kovacic,FC Bayern,2024-02-24,,S9
272,K. Manolas,FC Bayern,2024-02-24,,S10
272,L. Insigne,FC Bayern,2024-02-24,6.8,S11
272,O. Batista Meier,FC Bayern,2024-02-24,,S12
326,G. Rulli,FC Bayern,2025-02-22,5.9,GK
326,J. Kimmich,FC Bayern,2025-02-22,6.0,DR
326,M. Hummels,FC Bayern,2025-02-22,5.9,DCR
326,S. Piccinini,FC Bayern,2025-02-22,6.8,DCL
326,D. Alaba,FC Bayern,2025-02-22,6.7,DL
326,M. Kovacic,FC Bayern,2025-02-22,6.8,DM
326,A. Carnevale,FC Bayern,2025-02-22,6.8,MCR
326,Casemiro,FC Bayern,2025-02-22,7.5,MCL
326,L. Bailey,FC Bayern,2025-02-22,7.3,AMR
326,Pedro,FC Bayern,2025-02-22,6.1,AML
326,Gabriel Jesus,FC Bayern,2025-02-22,6.6,STC
326,D. Raya,FC Bayern,2025-02-22,,S1
326,K. Rüegg,FC Bayern,2025-02-22,6.4,S2
326,D. van de Beek,FC Bayern,2025-02-22,,S3
326,L. N'Diaye,FC Bayern,2025-02-22,6.5,S4
326,O. Batista Meier,FC Bayern,2025-02-22,,S5
326,Y. Valery,FC Bayern,2025-02-22,6.3,S6
326,A. Carrizo,FC Bayern,2025-02-22,,S7
326,J. Zirkzee,FC Bayern,2025-02-22,,S8
326,P. Morilla,FC Bayern,2025-02-22,,S9
326,B. Chilwell,FC Bayern,2025-02-22,,S10
326,C. McDonald,FC Bayern,2025-02-22,,S11
326,T. Müller,FC Bayern,2025-02-22,,S12
380,T. Strakosha,FC Bayern,2026-01-24,8.1,GK
380,J. Kimmich,FC Bayern,2026-01-24,7.9,DR
380,B. Pavard,FC Bayern,2026-01-24,7.3,DCR
380,S. Piccinini,FC Bayern,2026-01-24,7.9,DCL
380,D. Alaba,FC Bayern,2026-01-24,6.9,DL
380,L. Cook,FC Bayern,2026-01-24,6.8,DM
380,A. Carnevale,FC Bayern,2026-01-24,7.1,MCR
380,Casemiro,FC Bayern,2026-01-24,6.8,MCL
380,L. Bailey,FC Bayern,2026-01-24,7.8,AMR
380,S. Seeberger,FC Bayern,2026-01-24,6.8,AML
380,Pedro,FC Bayern,2026-01-24,6.8,STC
380,G. Rulli,FC Bayern,2026-01-24,,S1
380,Mustafa Ertürk,FC Bayern,2026-01-24,,S2
380,Ariday,FC Bayern,2026-01-24,6.5,S3
380,C. McDonald,FC Bayern,2026-01-24,,S4
380,D. van de Beek,FC Bayern,2026-01-24,6.5,S5
380,Y. Valery,FC Bayern,2026-01-24,,S6
380,A. Carrizo,FC Bayern,2026-01-24,,S7
380,A. Krause,FC Bayern,2026-01-24,,S8
380,K. Rüegg,FC Bayern,2026-01-24,,S9
380,B. Chilwell,FC Bayern,2026-01-24,,S10
380,D. Girotti,FC Bayern,2026-01-24,6.4,S11
380,V. Kovalenko,FC Bayern,2026-01-24,,S12
24,M. Neuer,FC Bayern,2018-11-10,5.8,GK
24,J. Kimmich,FC Bayern,2018-11-10,6.6,DR
24,J. Boateng,FC Bayern,2018-11-10,6.6,DCR
24,M. Hummels,FC Bayern,2018-11-10,7.3,DCL
24,D. Alaba,FC Bayern,2018-11-10,6.5,DL
24,J. Martínez,FC Bayern,2018-11-10,6.6,DM
24,Thiago,FC Bayern,2018-11-10,6.7,MCR
24,C. Tolisso,FC Bayern,2018-11-10,6.9,MCL
24,T. Müller,FC Bayern,2018-11-10,7.1,AMR
24,J. Rodríguez,FC Bayern,2018-11-10,6.8,AML
24,R. Lewandowski,FC Bayern,2018-11-10,7.3,STC
24,S. Ulreich,FC Bayern,2018-11-10,,S1
24,Rafinha,FC Bayern,2018-11-10,,S2
24,F. Ribéry,FC Bayern,2018-11-10,7.0,S3
24,S. Wagner,FC Bayern,2018-11-10,6.6,S4
24,K. Coman,FC Bayern,2018-11-10,,S5
24,N. Süle,FC Bayern,2018-11-10,,S6
24,S. Gnabry,FC Bayern,2018-11-10,,S7
24,J. Zirkzee,FC Bayern,2018-11-10,,S8
24,L. Goretzka,FC Bayern,2018-11-10,,S9
24,L. Mai,FC Bayern,2018-11-10,,S10
24,R. Sanches,FC Bayern,2018-11-10,,S11
24,A. Robben,FC Bayern,2018-11-10,,S12
97,M. Neuer,FC Bayern,2020-01-25,6.9,GK
97,J. Kimmich,FC Bayern,2020-01-25,8.0,DR
97,M. de Ligt,FC Bayern,2020-01-25,6.8,DCR
97,M. Hummels,FC Bayern,2020-01-25,7.2,DCL
97,D. Alaba,FC Bayern,2020-01-25,7.3,DL
97,Thiago,FC Bayern,2020-01-25,7.4,DMCR
97,J. Martínez,FC Bayern,2020-01-25,6.7,DMCL
97,L. Bailey,FC Bayern,2020-01-25,6.6,MR
97,J. Brandt,FC Bayern,2020-01-25,6.2,ML
97,T. Müller,FC Bayern,2020-01-25,6.3,STCR
97,R. Lewandowski,FC Bayern,2020-01-25,6.8,STCL
97,S. Ulreich,FC Bayern,2020-01-25,,S1
97,J. Boateng,FC Bayern,2020-01-25,,S2
97,C. Tolisso,FC Bayern,2020-01-25,6.6,S3
97,K. Dolberg,FC Bayern,2020-01-25,7.2,S4
97,Allan,FC Bayern,2020-01-25,6.6,S5
97,J. Gayà,FC Bayern,2020-01-25,,S6
97,T. Almada,FC Bayern,2020-01-25,,S7
97,M. Dembélé,FC Bayern,2020-01-25,,S8
97,R. Sanches,FC Bayern,2020-01-25,,S9
97,S. McKenna,FC Bayern,2020-01-25,,S10
97,K. Coman,FC Bayern,2020-01-25,,S11
97,J. Zirkzee,FC Bayern,2020-01-25,,S12
136,M. Neuer,FC Bayern,2020-11-07,8.1,GK
136,J. Kimmich,FC Bayern,2020-11-07,7.7,DR
136,J. Boateng,FC Bayern,2020-11-07,7.0,DCR
136,M. Hummels,FC Bayern,2020-11-07,7.5,DCL
136,D. Alaba,FC Bayern,2020-11-07,7.2,DL
136,Casemiro,FC Bayern,2020-11-07,6.9,DMCR
136,M. Kovacic,FC Bayern,2020-11-07,6.4,DMCL
136,L. Bailey,FC Bayern,2020-11-07,7.4,MR
136,J. Brandt,FC Bayern,2020-11-07,6.8,ML
136,T. Müller,FC Bayern,2020-11-07,7.1,STCR
136,R. Lewandowski,FC Bayern,2020-11-07,7.3,STCL
136,S. Ulreich,FC Bayern,2020-11-07,,S1
136,M. de Ligt,FC Bayern,2020-11-07,,S2
136,N. Kanté,FC Bayern,2020-11-07,,S3
136,K. Dolberg,FC Bayern,2020-11-07,,S4
136,Thiago,FC Bayern,2020-11-07,,S5
136,J. Martínez,FC Bayern,2020-11-07,,S6
136,C. Tolisso,FC Bayern,2020-11-07,,S7
136,D. Man,FC Bayern,2020-11-07,,S8
136,Allan,FC Bayern,2020-11-07,,S9
136,A. Romagnoli,FC Bayern,2020-11-07,,S10
136,T. Almada,FC Bayern,2020-11-07,,S11
136,M. Dembélé,FC Bayern,2020-11-07,,S12
171,M. Neuer,FC Bayern,2021-08-07,7.1,GK
171,J. Kimmich,FC Bayern,2021-08-07,8.0,DR
171,J. Boateng,FC Bayern,2021-08-07,7.5,DCR
171,M. Hummels,FC Bayern,2021-08-07,7.2,DCL
171,D. Alaba,FC Bayern,2021-08-07,6.2,DL
171,M. Kovacic,FC Bayern,2021-08-07,7.2,DM
171,T. Müller,FC Bayern,2021-08-07,7.8,MCR
171,Casemiro,FC Bayern,2021-08-07,6.7,MCL
171,L. Bailey,FC Bayern,2021-08-07,7.1,AMR
171,L. Insigne,FC Bayern,2021-08-07,7.9,AML
171,R. Lewandowski,FC Bayern,2021-08-07,7.9,STC
171,C. Früchtl,FC Bayern,2021-08-07,,S1
171,R. Guerreiro,FC Bayern,2021-08-07,6.5,S2
171,D. Man,FC Bayern,2021-08-07,,S3
171,Gabriel Jesus,FC Bayern,2021-08-07,,S4
171,C. Tolisso,FC Bayern,2021-08-07,,S5
171,A. Romagnoli,FC Bayern,2021-08-07,,S6
171,N. Kanté,FC Bayern,2021-08-07,,S7
171,K. Dolberg,FC Bayern,2021-08-07,,S8
171,J. Brandt,FC Bayern,2021-08-07,,S9
171,M. de Ligt,FC Bayern,2021-08-07,,S10
171,Thiago,FC Bayern,2021-08-07,,S11
171,J. Zirkzee,FC Bayern,2021-08-07,,S12
240,D. Raya,FC Bayern,2023-10-07,7.1,GK
240,J. Kimmich,FC Bayern,2023-10-07,5.9,DR
240,K. Manolas,FC Bayern,2023-10-07,6.6,DCR
240,J. Panzo,FC Bayern,2023-10-07,6.7,DCL
240,D. Alaba,FC Bayern,2023-10-07,7.1,DL
240,M. Kovacic,FC Bayern,2023-10-07,6.7,MCR
240,Casemiro,FC Bayern,2023-10-07,6.9,MCL
240,L. Bailey,FC Bayern,2023-10-07,6.9,AMR
240,V. Kovalenko,FC Bayern,2023-10-07,7.2,AMC
240,L. Insigne,FC Bayern,2023-10-07,8.2,AML
240,Gabriel Jesus,FC Bayern,2023-10-07,6.6,STC
240,M. Neuer,FC Bayern,2023-10-07,,S1
240,S. Piccinini,FC Bayern,2023-10-07,,S2
240,O. Batista Meier,FC Bayern,2023-10-07,,S3
240,R. Lewandowski,FC Bayern,2023-10-07,6.8,S4
240,D. van de Beek,FC Bayern,2023-10-07,6.3,S5
240,M. Hummels,FC Bayern,2023-10-07,,S6
240,T. Almada,FC Bayern,2023-10-07,,S7
240,T. Müller,FC Bayern,2023-10-07,,S8
240,P. Morilla,FC Bayern,2023-10-07,,S9
240,J. Boateng,FC Bayern,2023-10-07,,S10
240,K. Rüegg,FC Bayern,2023-10-07,,S11
240,Ramazan Yalçın,FC Bayern,2023-10-07,,S12
335,G. Rulli,FC Bayern,2025-05-03,6.3,GK
335,J. Kimmich,FC Bayern,2025-05-03,7.4,DR
335,Ariday,FC Bayern,2025-05-03,6.3,DCR
335,S. Piccinini,FC Bayern,2025-05-03,6.3,DCL
335,B. Chilwell,FC Bayern,2025-05-03,6.8,DL
335,Casemiro,FC Bayern,2025-05-03,7.2,DM
335,A. Carnevale,FC Bayern,2025-05-03,7.3,MCR
335,D. van de Beek,FC Bayern,2025-05-03,7.1,MCL
335,L. Bailey,FC Bayern,2025-05-03,6.5,AMR
335,O. Batista Meier,FC Bayern,2025-05-03,6.5,AML
335,Gabriel Jesus,FC Bayern,2025-05-03,6.4,STC
335,D. Raya,FC Bayern,2025-05-03,,S1
335,Y. Valery,FC Bayern,2025-05-03,,S2
335,V. Kovalenko,FC Bayern,2025-05-03,,S3
335,L. N'Diaye,FC Bayern,2025-05-03,6.5,S4
335,P. Morilla,FC Bayern,2025-05-03,,S5
335,K. Rüegg,FC Bayern,2025-05-03,,S6
335,A. Carrizo,FC Bayern,2025-05-03,6.5,S7
335,Pedro,FC Bayern,2025-05-03,,S8
335,C. McDonald,FC Bayern,2025-05-03,,S9
335,M. Hummels,FC Bayern,2025-05-03,,S10
335,L. Insigne,FC Bayern,2025-05-03,6.3,S11
335,J. Zirkzee,FC Bayern,2025-05-03,,S12
353,T. Strakosha,FC Bayern,2025-11-01,6.4,GK
353,J. Kimmich,FC Bayern,2025-11-01,7.0,DR
353,B. Pavard,FC Bayern,2025-11-01,6.8,DCR
353,S. Piccinini,FC Bayern,2025-11-01,6.5,DCL
353,D. Alaba,FC Bayern,2025-11-01,7.0,DL
353,M. Kovacic,FC Bayern,2025-11-01,6.8,DM
353,A. Carnevale,FC Bayern,2025-11-01,6.7,MCR
353,Casemiro,FC Bayern,2025-11-01,6.7,MCL
353,L. Bailey,FC Bayern,2025-11-01,6.6,AMR
353,S. Seeberger,FC Bayern,2025-11-01,6.4,AML
353,Gabriel Jesus,FC Bayern,2025-11-01,6.4,STC
353,G. Rulli,FC Bayern,2025-11-01,,S1
353,B. Chilwell,FC Bayern,2025-11-01,,S2
353,V. Kovalenko,FC Bayern,2025-11-01,,S3
353,Pedro,FC Bayern,2025-11-01,,S4
353,Ariday,FC Bayern,2025-11-01,,S5
353,K. Rüegg,FC Bayern,2025-11-01,,S6
353,A. Carrizo,FC Bayern,2025-11-01,,S7
353,C. McDonald,FC Bayern,2025-11-01,,S8
353,D. van de Beek,FC Bayern,2025-11-01,,S9
353,Y. Valery,FC Bayern,2025-11-01,,S10
353,O. Batista Meier,FC Bayern,2025-11-01,6.5,S11
353,E. Benner,FC Bayern,2025-11-01,,S12
16,M. Neuer,FC Bayern,2018-10-06,7.1,GK
16,J. Kimmich,FC Bayern,2018-10-06,7.2,DR
16,J. Boateng,FC Bayern,2018-10-06,7.8,DCR
16,M. Hummels,FC Bayern,2018-10-06,7.1,DCL
16,Rafinha,FC Bayern,2018-10-06,6.8,DL
16,J. Martínez,FC Bayern,2018-10-06,6.7,DM
16,C. Tolisso,FC Bayern,2018-10-06,6.7,MCR
16,D. Alaba,FC Bayern,2018-10-06,6.7,MCL
16,T. Müller,FC Bayern,2018-10-06,7.0,AMR
16,J. Rodríguez,FC Bayern,2018-10-06,6.7,AML
16,R. Lewandowski,FC Bayern,2018-10-06,6.9,STC
16,S. Ulreich,FC Bayern,2018-10-06,6.8,S1
16,N. Süle,FC Bayern,2018-10-06,,S2
16,F. Ribéry,FC Bayern,2018-10-06,6.6,S3
16,S. Wagner,FC Bayern,2018-10-06,6.3,S4
16,S. Gnabry,FC Bayern,2018-10-06,,S5
16,L. Mai,FC Bayern,2018-10-06,,S6
16,A. Robben,FC Bayern,2018-10-06,,S7
16,J. Zirkzee,FC Bayern,2018-10-06,,S8
16,R. Sanches,FC Bayern,2018-10-06,,S9
16,L. Goretzka,FC Bayern,2018-10-06,,S10
16,Jeong Woo-yeong,FC Bayern,2018-10-06,,S11
16,O. Wriedt,FC Bayern,2018-10-06,,S12
57,M. Neuer,FC Bayern,2019-08-10,7.2,GK
57,J. Kimmich,FC Bayern,2019-08-10,6.9,DR
57,J. Boateng,FC Bayern,2019-08-10,6.6,DCR
57,M. Hummels,FC Bayern,2019-08-10,6.1,DCL
57,D. Alaba,FC Bayern,2019-08-10,7.3,DL
57,J. Martínez,FC Bayern,2019-08-10,6.6,DMCR
57,Thiago,FC Bayern,2019-08-10,7.2,DMCL
57,L. Bailey,FC Bayern,2019-08-10,6.9,MR
57,J. Brandt,FC Bayern,2019-08-10,6.7,ML
57,T. Müller,FC Bayern,2019-08-10,7.3,STCR
57,R. Lewandowski,FC Bayern,2019-08-10,7.1,STCL
57,S. Ulreich,FC Bayern,2019-08-10,,S1
57,J. Gayà,FC Bayern,2019-08-10,,S2
57,M. de Ligt,FC Bayern,2019-08-10,7.0,S3
57,K. Dolberg,FC Bayern,2019-08-10,,S4
57,C. Tolisso,FC Bayern,2019-08-10,,S5
57,S. McKenna,FC Bayern,2019-08-10,6.7,S6
57,K. Coman,FC Bayern,2019-08-10,,S7
57,M. Dembélé,FC Bayern,2019-08-10,,S8
57,R. Sanches,FC Bayern,2019-08-10,,S9
57,F. Bustos,FC Bayern,2019-08-10,,S10
57,Allan,FC Bayern,2019-08-10,,S11
57,J. Zirkzee,FC Bayern,2019-08-10,,S12
168,M. Neuer,FC Bayern,2021-05-01,6.2,GK
168,F. Bustos,FC Bayern,2021-05-01,6.4,DR
168,M. de Ligt,FC Bayern,2021-05-01,6.8,DCR
168,A. Romagnoli,FC Bayern,2021-05-01,6.4,DCL
168,J. Gayà,FC Bayern,2021-05-01,6.5,DL
168,Casemiro,FC Bayern,2021-05-01,6.6,DM
168,L. Goretzka,FC Bayern,2021-05-01,7.0,MCR
168,C. Tolisso,FC Bayern,2021-05-01,7.1,MCL
168,D. Man,FC Bayern,2021-05-01,8.0,AMR
168,J. Brandt,FC Bayern,2021-05-01,7.4,AML
168,M. Dembélé,FC Bayern,2021-05-01,7.2,STC
168,S. Ulreich,FC Bayern,2021-05-01,,S1
168,C. Kasongo,FC Bayern,2021-05-01,6.0,S2
168,K. Coman,FC Bayern,2021-05-01,,S3
168,K. Dolberg,FC Bayern,2021-05-01,,S4
168,Thiago,FC Bayern,2021-05-01,,S5
168,J. Kimmich,FC Bayern,2021-05-01,6.3,S6
168,Allan,FC Bayern,2021-05-01,,S7
168,R. Lewandowski,FC Bayern,2021-05-01,,S8
168,M. Kovacic,FC Bayern,2021-05-01,,S9
168,K. Baum,FC Bayern,2021-05-01,,S10
168,G. Guedes,FC Bayern,2021-05-01,,S11
168,T. Müller,FC Bayern,2021-05-01,,S12
208,M. Neuer,FC Bayern,2022-01-22,6.3,GK
208,J. Kimmich,FC Bayern,2022-01-22,6.8,DR
208,J. Boateng,FC Bayern,2022-01-22,6.5,DCR
208,M. Hummels,FC Bayern,2022-01-22,6.9,DCL
208,D. Alaba,FC Bayern,2022-01-22,7.0,DL
208,Casemiro,FC Bayern,2022-01-22,6.8,DM
208,T. Müller,FC Bayern,2022-01-22,7.5,MCR
208,M. Kovacic,FC Bayern,2022-01-22,6.7,MCL
208,L. Bailey,FC Bayern,2022-01-22,7.5,AMR
208,L. Insigne,FC Bayern,2022-01-22,7.9,AML
208,R. Lewandowski,FC Bayern,2022-01-22,6.6,STC
208,C. Früchtl,FC Bayern,2022-01-22,,S1
208,Y. Valery,FC Bayern,2022-01-22,,S2
208,J. Brandt,FC Bayern,2022-01-22,,S3
208,Gabriel Jesus,FC Bayern,2022-01-22,6.7,S4
208,D. Man,FC Bayern,2022-01-22,,S5
208,M. de Ligt,FC Bayern,2022-01-22,6.5,S6
208,C. Tolisso,FC Bayern,2022-01-22,6.4,S7
208,M. Dembélé,FC Bayern,2022-01-22,,S8
208,N. Kanté,FC Bayern,2022-01-22,,S9
208,R. Guerreiro,FC Bayern,2022-01-22,,S10
208,Thiago,FC Bayern,2022-01-22,,S11
208,K. Dolberg,FC Bayern,2022-01-22,,S12
250,D. Raya,FC Bayern,2023-12-02,6.7,GK
250,J. Kimmich,FC Bayern,2023-12-02,8.5,DR
250,K. Manolas,FC Bayern,2023-12-02,6.5,DCR
250,J. Panzo,FC Bayern,2023-12-02,6.8,DCL
250,D. Alaba,FC Bayern,2023-12-02,7.7,DL
250,M. Kovacic,FC Bayern,2023-12-02,6.8,MCR
250,Casemiro,FC Bayern,2023-12-02,7.2,MCL
250,L. Bailey,FC Bayern,2023-12-02,6.8,AMR
250,V. Kovalenko,FC Bayern,2023-12-02,7.3,AMC
250,L. Insigne,FC Bayern,2023-12-02,6.8,AML
250,Gabriel Jesus,FC Bayern,2023-12-02,6.3,STC
250,M. Neuer,FC Bayern,2023-12-02,,S1
250,M. Hummels,FC Bayern,2023-12-02,,S2
250,C. Tolisso,FC Bayern,2023-12-02,,S3
250,R. Lewandowski,FC Bayern,2023-12-02,,S4
250,D. van de Beek,FC Bayern,2023-12-02,6.8,S5
250,S. Piccinini,FC Bayern,2023-12-02,,S6
250,A. Carrizo,FC Bayern,2023-12-02,,S7
250,Ramazan Yalçın,FC Bayern,2023-12-02,,S8
250,P. Morilla,FC Bayern,2023-12-02,,S9
250,Y. Valery,FC Bayern,2023-12-02,,S10
250,K. Rüegg,FC Bayern,2023-12-02,,S11
250,T. Müller,FC Bayern,2023-12-02,6.4,S12
301,G. Rulli,FC Bayern,2024-11-09,5.5,GK
301,J. Kimmich,FC Bayern,2024-11-09,6.7,DR
301,M. Hummels,FC Bayern,2024-11-09,6.8,DCR
301,S. Piccinini,FC Bayern,2024-11-09,6.4,DCL
301,D. Alaba,FC Bayern,2024-11-09,6.6,DL
301,Ariday,FC Bayern,2024-11-09,7.1,DM
301,A. Carnevale,FC Bayern,2024-11-09,6.6,MCR
301,M. Kovacic,FC Bayern,2024-11-09,7.0,MCL
301,Gabriel Jesus,FC Bayern,2024-11-09,6.5,AMR
301,L. Bailey,FC Bayern,2024-11-09,6.9,AML
301,Pedro,FC Bayern,2024-11-09,6.6,STC
301,D. Raya,FC Bayern,2024-11-09,,S1
301,Y. Valery,FC Bayern,2024-11-09,,S2
301,Casemiro,FC Bayern,2024-11-09,,S3
301,L. N'Diaye,FC Bayern,2024-11-09,6.4,S4
301,V. Kovalenko,FC Bayern,2024-11-09,,S5
301,K. Manolas,FC Bayern,2024-11-09,,S6
301,D. van de Beek,FC Bayern,2024-11-09,,S7
301,J. Zirkzee,FC Bayern,2024-11-09,,S8
301,C. Tolisso,FC Bayern,2024-11-09,6.4,S9
301,K. Rüegg,FC Bayern,2024-11-09,,S10
301,A. Carrizo,FC Bayern,2024-11-09,6.7,S11
301,Ramazan Yalçın,FC Bayern,2024-11-09,,S12
382,T. Strakosha,FC Bayern,2026-02-21,7.2,GK
382,J. Kimmich,FC Bayern,2026-02-21,7.2,DR
382,B. Pavard,FC Bayern,2026-02-21,7.1,DCR
382,S. Piccinini,FC Bayern,2026-02-21,7.3,DCL
382,D. Alaba,FC Bayern,2026-02-21,7.1,DL
382,L. Cook,FC Bayern,2026-02-21,6.5,DM
382,A. Carnevale,FC Bayern,2026-02-21,6.8,MCR
382,Casemiro,FC Bayern,2026-02-21,7.0,MCL
382,L. Bailey,FC Bayern,2026-02-21,8.3,AMR
382,S. Seeberger,FC Bayern,2026-02-21,7.6,AML
382,Gabriel Jesus,FC Bayern,2026-02-21,8.3,STC
382,G. Rulli,FC Bayern,2026-02-21,,S1
382,Mustafa Ertürk,FC Bayern,2026-02-21,,S2
382,V. Kovalenko,FC Bayern,2026-02-21,,S3
382,Pedro,FC Bayern,2026-02-21,,S4
382,D. van de Beek,FC Bayern,2026-02-21,,S5
382,Y. Valery,FC Bayern,2026-02-21,,S6
382,Ariday,FC Bayern,2026-02-21,,S7
382,L. N'Diaye,FC Bayern,2026-02-21,,S8
382,A. Carrizo,FC Bayern,2026-02-21,,S9
382,K. Rüegg,FC Bayern,2026-02-21,,S10
382,O. Batista Meier,FC Bayern,2026-02-21,,S11
382,C. McDonald,FC Bayern,2026-02-21,,S12
48,M. Neuer,FC Bayern,2019-02-23,6.1,GK
48,J. Kimmich,FC Bayern,2019-02-23,7.0,DR
48,J. Boateng,FC Bayern,2019-02-23,6.4,DCR
48,M. Hummels,FC Bayern,2019-02-23,7.1,DCL
48,J. Gayà,FC Bayern,2019-02-23,6.0,DL
48,Thiago,FC Bayern,2019-02-23,7.5,DM
48,Allan,FC Bayern,2019-02-23,7.0,MCR
48,D. Alaba,FC Bayern,2019-02-23,7.1,MCL
48,T. Müller,FC Bayern,2019-02-23,6.9,AMR
48,J. Brandt,FC Bayern,2019-02-23,6.6,AML
48,R. Lewandowski,FC Bayern,2019-02-23,7.2,STC
48,S. Ulreich,FC Bayern,2019-02-23,6.8,S1
48,J. Martínez,FC Bayern,2019-02-23,,S2
48,C. Tolisso,FC Bayern,2019-02-23,6.3,S3
48,S. Wagner,FC Bayern,2019-02-23,,S4
48,A. Robben,FC Bayern,2019-02-23,,S5
48,F. Bustos,FC Bayern,2019-02-23,,S6
48,K. Coman,FC Bayern,2019-02-23,,S7
48,J. Zirkzee,FC Bayern,2019-02-23,,S8
48,L. Goretzka,FC Bayern,2019-02-23,,S9
48,Rafinha,FC Bayern,2019-02-23,,S10
48,R. Sanches,FC Bayern,2019-02-23,,S11
48,S. Gnabry,FC Bayern,2019-02-23,,S12
66,M. Neuer,FC Bayern,2019-09-14,6.3,GK
66,J. Kimmich,FC Bayern,2019-09-14,7.5,DR
66,M. de Ligt,FC Bayern,2019-09-14,7.6,DCR
66,M. Hummels,FC Bayern,2019-09-14,7.2,DCL
66,D. Alaba,FC Bayern,2019-09-14,6.9,DL
66,J. Martínez,FC Bayern,2019-09-14,6.6,DMCR
66,C. Tolisso,FC Bayern,2019-09-14,6.8,DMCL
66,L. Bailey,FC Bayern,2019-09-14,7.9,MR
66,J. Brandt,FC Bayern,2019-09-14,6.9,ML
66,R. Lewandowski,FC Bayern,2019-09-14,7.3,STCR
66,T. Müller,FC Bayern,2019-09-14,7.4,STCL
66,S. Ulreich,FC Bayern,2019-09-14,,S1
66,J. Boateng,FC Bayern,2019-09-14,,S2
66,Allan,FC Bayern,2019-09-14,,S3
66,K. Dolberg,FC Bayern,2019-09-14,,S4
66,K. Coman,FC Bayern,2019-09-14,,S5
66,S. McKenna,FC Bayern,2019-09-14,,S6
66,R. Sanches,FC Bayern,2019-09-14,,S7
66,M. Dembélé,FC Bayern,2019-09-14,,S8
66,S. Gnabry,FC Bayern,2019-09-14,,S9
66,J. Gayà,FC Bayern,2019-09-14,,S10
66,O. Batista Meier,FC Bayern,2019-09-14,,S11
66,G. Guedes,FC Bayern,2019-09-14,,S12
154,M. Neuer,FC Bayern,2021-01-23,6.6,GK
154,J. Kimmich,FC Bayern,2021-01-23,7.0,DR
154,J. Boateng,FC Bayern,2021-01-23,6.9,DCR
154,M. Hummels,FC Bayern,2021-01-23,7.1,DCL
154,D. Alaba,FC Bayern,2021-01-23,6.6,DL
154,N. Kanté,FC Bayern,2021-01-23,7.0,DMCR
154,Casemiro,FC Bayern,2021-01-23,6.8,DMCL
154,L. Bailey,FC Bayern,2021-01-23,6.0,MR
154,J. Brandt,FC Bayern,2021-01-23,6.8,ML
154,T. Müller,FC Bayern,2021-01-23,7.9,STCR
154,R. Lewandowski,FC Bayern,2021-01-23,6.8,STCL
154,S. Ulreich,FC Bayern,2021-01-23,,S1
154,M. de Ligt,FC Bayern,2021-01-23,,S2
154,C. Tolisso,FC Bayern,2021-01-23,,S3
154,M. Dembélé,FC Bayern,2021-01-23,6.7,S4
154,M. Kovacic,FC Bayern,2021-01-23,,S5
154,J. Gayà,FC Bayern,2021-01-23,6.7,S6
154,Allan,FC Bayern,2021-01-23,,S7
154,K. Dolberg,FC Bayern,2021-01-23,,S8
154,Thiago,FC Bayern,2021-01-23,,S9
154,F. Bustos,FC Bayern,2021-01-23,,S10
154,L. Goretzka,FC Bayern,2021-01-23,,S11
154,D. Man,FC Bayern,2021-01-23,,S12
214,M. Neuer,FC Bayern,2022-02-19,8.6,GK
214,J. Kimmich,FC Bayern,2022-02-19,8.1,DR
214,J. Boateng,FC Bayern,2022-02-19,6.6,DCR
214,M. Hummels,FC Bayern,2022-02-19,7.4,DCL
214,D. Alaba,FC Bayern,2022-02-19,7.0,DL
214,Casemiro,FC Bayern,2022-02-19,6.6,DM
